CODE,DESCRIPTION,FAMILY,GROSS PRICE,EAN13,PACKAGING
106120000,ACCESSORIO FERMO A GIORNO PER MULTITOP MATIC,981,34.76,8.01535E+12,12
106123001,BORCHIA IN NYLON,981,18.42,8.01535E+12,5
106123030,BORCHIA IN NYLON,981,14.34,8.01535E+12,5
106123040,BORCHIA CANOTTO DMPB 6 N.,984,15.01,8.01535E+12,5
106124000,BORCHIA IN FERRO,982,3.32,8.01535E+12,12
106124020,BORCHIA IN FERRO,982,3.32,8.01535E+12,12
106124140,COPRITOPPA X DMA X CIR.,984,4.93,8.01535E+12,20
106132000,BORCHIA EST.X DMA PORTOG.,983,23.75,8.01535E+12,25
106140000,BORCHIA EST.REVERS.X DMA,983,12.06,8.01535E+12,12
106140010,BORCHIA TAZZA DMA MM.60,983,13.84,8.01535E+12,12
106140020,BORCHIA TAZZA DMA MM.70,983,13.84,8.01535E+12,12
106141000,BOCCHETTA SUPERIORE INOX,796,27.85,8.01535E+12,6
106141350,BOCCHETTA DMIF SCROCCO,981,5.69,8.01535E+12,25
106141360,BOCCHETTA DMIF RULLO,981,5.69,8.01535E+12,25
106141370,BOCCHETTA DMIF SCROCCO,981,5.69,8.01535E+12,25
106141400,CONTROP. NYLON X DMIF,981,7.56,8.01535E+12,25
106141420,CONTROP.NYLON X DMIF,981,7.56,8.01535E+12,25
106141440,CONTROP.IN NYLON X DMIF,981,7.56,8.01535E+12,25
106141530,SPESSORI X SER.PROF.MET.,981,2.72,8.01535E+12,25
106141550,INSERTO X CONTROPIASTRE,981,2.73,8.01535E+12,25
106141560,BORCHIA IN NYLON X 56357,981,4.73,8.01535E+12,12
106141570,SPESSORE IN NYLON,981,4.45,8.01535E+12,25
106141630,SPESSORE IN NYLON,981,4.59,8.01535E+12,25
106141650,SPESSORI X SER.PROF.MET.,981,3.81,8.01535E+12,25
106141660,SPESSORE X SERR.PROF.MET.,981,4.74,8.01535E+12,25
106141670,SPESSORE X SERR.PROF.MET.,981,4.74,8.01535E+12,25
106141680,SPESSORI IN NYLON,981,2.78,8.01535E+12,25
106141690,SPESSORI IN NYLON,981,2.78,8.01535E+12,
106141700,INSERTOXBOCCH.RULLO MONT.,981,2.58,8.01535E+12,12
106141710,INSERTOXBOCCH.RULLO MONT.,981,2.58,8.01535E+12,12
106141760,INSERTO RULLO X CONT.MONT,981,2.73,8.01535E+12,12
106141770,SPESSORI IN NY.SOTTO BOC.,981,2.31,8.01535E+12,25
106141780,SPESSORE IN NYLON,981,5.67,8.01535E+12,12
106141790,SPESSORE IN NYLON,981,3.53,8.01535E+12,25
106141800,BOCCHET.NYL.X BLOCCO ASTE,796,4.76,8.01535E+12,25
106141820,INSERTO X RULLO,981,2.73,8.01535E+12,25
106141840,SPESSORE X INC.ELET.15020,981,4.59,8.01535E+12,12
106141860,INSERTOXBOCCH.RULLO MONT.,981,2.58,8.01535E+12,12
106141870,SPESSORI PER PROTETTORE CILINDRO,981,19.21,8.01535E+12,1
106141880,SPESSORE IN NYLON,981,7.71,8.01535E+12,12
106141890,SALVAPROFILO IN NYLON PER NUOVI PROFILI PORTA,981,6.98,8.01535E+12,25
106141900,ADATTATORE QUADRO DA 8 A 9 MM,981,1.3,8.01535E+12,50
106141950,SPESSORE+ALETTA MAGG. PER INC.ELET.,997,7.56,8.01535E+12,12
106141960,TAPPO CON ALETTA,997,14.96,8.01535E+12,12
106142000,CANNOTTO-BORCHIA X DM 2M.,983,14.07,8.01535E+12,12
106142010,CANNOTTO X DMPB 6 NOTT.,984,6.94,8.01535E+12,1
106142510,SPESSORE PER BORCHIE 06144.10.1/06145.10.0,984,1.07,8.01535E+12,
106142950,BOCCHETTA TEFLONATA ASOLATA,986,19.77,8.01535E+12,6
106143000,COPRITOPPA  INTERNO,983,6.51,8.01535E+12,12
10614300012,COPRITOPPA,983,9.03,8.01535E+12,25
106143000B1,COPRITOPPA  INTERNO,983,13.18,8.01535E+12,
106144101,BORCHIA CANNOTTO OTTONE,984,22.07,8.01535E+12,6
10614410118,BORCHIA CANNOTTO CON FIN. CROMATA,984,27.04,8.01535E+12,25
10614410164,BORCHIA CANNOTTO BRONZO ANODIZZATO,984,26.25,8.01535E+12,25
10614410165,BORCHIA CANNOTTO BRONZATO,984,25.44,8.01535E+12,25
106144101B1,BORCHIA CANNOTTO OTTONE,984,28.23,8.01535E+12,25
106144150,BORCHIA CANOTTO PLASTICA,984,14.36,8.01535E+12,6
106144501B1,CAPPUCCIO PER BORCHIA,984,9.91,8.01535E+12,50
106145100,BORCHIA CANOTTO DMPB,984,24.79,8.01535E+12,6
10614510018,BORCHIA CANOTTO DMPB,984,24.79,8.01535E+12,6
10614510065,BORCHIA CANOTTO DMPB,984,24.79,8.01535E+12,6
106145110,BORCHIA CANOTTO DMPB X SPESS. PORTA=MAX.110 MM,984,25.17,8.01535E+12,6
10614511018,BORCHIA CANOTTO DMPB X SPESS. PORTA=MAX.110 MM,984,25.17,8.01535E+12,6
10614511064,BORCHIA CANOTTO DMPB X SPESS. PORTA=MAX.110 MM,984,25.17,8.01535E+12,6
10614511065,BORCHIA CANOTTO DMPB X SPESS. PORTA=MAX.110 MM,984,25.17,8.01535E+12,6
10614550064,CAPPUCCI  PER BORCHIA TIPO 06145 (COPPIA),984,12.94,8.01535E+12,
106145500B1,CAPPUCCI  PER BORCHIA TIPO 06145(COPPIA),984,15.93,8.01535E+12,6
106146000,SEGNALATORE DI OCCUPATO,6200,10.75,8.01535E+12,6
10614600021,SEGN.DI OCCUP.CROM.LUC.,6200,10.75,8.01535E+12,1
106147000,BOCCOLE PER ASTE,981,2.74,8.01535E+12,25
106147010,BOCCOLA PER ASTE-D.16 EST./D.10 INT.,981,1.48,8.01535E+12,100
106149000,CONTROPIASTRA IN OTTONE X RULLO,983,9.14,8.01535E+12,25
106150000,CONTROP.OTT.52431/631.20,983,9.14,8.01535E+12,25
106151000,CONTROP.C/ALETTA ARROTON.,983,9.14,8.01535E+12,25
106152000,CONTROP.OTT.52411/611.20,983,9.14,8.01535E+12,25
10615200012,CONTROP.OTT.52411/611.20,983,12.09,8.01535E+12,
106157000,CONTROP.PIANA A SPIGOLI,981,4.06,8.01535E+12,25
106163000,CONTROPIASTRA OTTONE X 52010,983,6.84,8.01535E+12,25
10616300012,CONTROPIASTRA OTTONE,983,9.76,8.01535E+12,
106167000,CONTROP.PIANA A SPIGOLI,981,6.5,8.01535E+12,25
106168000,GRUPPO RULLO PER 56357,981,14.34,8.01535E+12,12
106193000,INGEGNO X SERR. X BAGNI,983,4.3,8.01535E+12,50
106195010,"INTERROTTORE ""MICRO"" PER MANIGLIONI",798,31.45,8.01535E+12,1
106195060,"INTERRUTTORE ""MICRO"" PER NEW EUROPA",798,31.45,8.01535E+12,1
106195070,"INTERRUTTORE ""MICRO"" PER NEW NO PROBLEM",797,29.15,8.01535E+12,1
106195080,MICROINTERRUTTORE PER DEVIATORI SERIE 19000-49000,981,29.76,8.01535E+12,1
106195090,ACCESSORIO SUPPORTO MICRO + MICRO PER SERIE 59600,798,38.65,8.01535E+12,1
106196310,STAFFA FISSAGGIO POSTERIORE PER TOUCH INFILARE,796,31.68,8.01535E+12,
10619635000AL,BARRA PER TOUCH INFILARE,798,83.65,8.01535E+12,1
10619636097,TAPPO BARRA POST.PER TOUCH APPL.,796,5.94,8.01535E+12,1
10619638097,CARTER POST.PER TOUCH INF/APPL,796,18.61,8.01535E+12,1
106196390,CHIAVE PLASTICA PER FERMO A GIORNO TOUCH,796,5.72,8.01535E+12,1
106196430,BARRA PER FAST TOUCH APPLICARE/INFILARE NERA,079A,55.3,8.01535E+12,1
10619643041,BARRA PER FAST TOUCH APPLICARE/INFILARE ROSSA,079A,55.3,8.01535E+12,1
10619643043,BARRA PER FAST TOUCH APPLICARE/INFILARE VERDE,079A,55.3,8.01535E+12,1
10619643045,BARRA PER FAST TOUCH APPLICARE/INFILARE BIANCA,079A,55.3,8.01535E+12,1
10619643064,BARRA PER FAST TOUCH APPLICARE/INFILARE BRONZO,079A,72.78,8.01535E+12,1
10619643097,BARRA PER FAST TOUCH APPLICARE/INFILARE GRIGIA,079A,55.3,8.01535E+12,1
106196430A1,BARRA PER FAST TOUCH APPLICARE/INFILARE OTT.,079A,78.63,8.01535E+12,1
10619644041,BARRA PER FAST TOUCH APPLICARE/INFILARE ROSSO 840,079A,54.35,8.01535E+12,1
10619644062,BARRA PER FAST TOUCH APPLICARE INFILARE ANOD 840,079A,67.98,8.01535E+12,1
10619660041,BARRA PER FAST TOUCH POLARIS ROSSA,079A,119.91,8.01535E+12,1
10619660043,BARRA PER FAST TOUCH POLARIS VERDE,079A,119.91,8.01535E+12,1
10619660045,BARRA PER FAST TOUCH POLARIS BIANCA,079A,119.91,8.01535E+12,1
10619660097,BARRA PER FAST TOUCH POLARIS GRIGIA,079A,119.91,8.01535E+12,1
106196600B9,BARRA PER FAST TOUCH POLARIS GRIGIA INOX,079A,119.91,8.01535E+12,1
106196600C2,BARRA PER FAST TOUCH POLARIS PVD INOX SATINATO,079A,271.78,8.01535E+12,1
106197020,COPPIA TAPPI RACCORDO CHIUSI X CARTER EUROPA/TOUCH,796,5.56,8.01535E+12,1
106197070,CONF. VITI DADI ESPANSIONE PER TAPPI N.E.,796,9.83,8.01535E+12,1
106198000,KIT MOLLA RITORNO BARRA,079B,43.31,8.01535E+12,1
106198010,CONFEZIONE VITI FISSAGGIO APPLICARE,079B,17.32,8.01535E+12,1
106198020,CONFEZIONE VITI FISSAGGIO INFILARE,079B,17.44,8.01535E+12,
10619803045,KIT FISSAGGIO BARRA,079B,17.32,8.01535E+12,1
10619804045,TAPPI CARTER,079B,6.08,8.01535E+12,1
10619804097,TAPPI CARTER,079B,6.08,8.01535E+12,1
106198050,TAPPI BARRA,079B,12.11,8.01535E+12,1
10619805045,TAPPI BARRA,079B,14.55,8.01535E+12,1
10619805097,TAPPI BARRA,079B,12.11,8.01535E+12,1
106198060,CARTER PUSH BAR INFILARE,079B,27,8.01535E+12,1
10619806045,CARTER PUSH BAR INFILARE,079B,26.89,8.01535E+12,1
10619806097,CARTER PUSH BAR INFILARE,079B,26.89,8.01535E+12,1
106198060B9,CARTER PUSH BAR INFILARE,079B,26.89,8.01535E+12,1
10619808045,CARTER SECONDARIO PUSH INFILARE,079B,26.89,8.01535E+12,1
106198090,CARTER PUSH BAR APPLICARE,079B,26.89,8.01535E+12,1
10619809045,CARTER PUSH BAR APPLICARE,079B,26.89,8.01535E+12,1
10619809097,CARTER PUSH BAR APPLICARE,079B,26.89,8.01535E+12,1
106198090B9,CARTER PUSH BAR APPLICARE,079B,26.89,8.01535E+12,1
106198090C2,CARTER PUSH BAR APPLICARE PVD,079B,53.72,8.01535E+12,1
106198100,CARTER PUSH BAR APPLICAR TAGLIAFUOCO,079B,26.89,8.01535E+12,1
10619810045,CARTER PUSH BAR APPLICAR TAGLIAFUOCO,079B,38.23,8.01535E+12,1
10619810097,CARTER PUSH BAR APPLICAR TAGLIAFUOCO,079B,26.89,8.01535E+12,1
10619811045,CARTER SECONDARIO APPLICARE PUSH BAR,079B,26.89,8.01535E+12,
10619811097,CARTER SECONDARIO APPLICARE PUSH BAR,079B,26.89,8.01535E+12,1
106198130,CONFEZIONE VITI FISSAGGIO TOUCH INFILARE,079B,17.32,8.01535E+12,1
106198140,TAPPO BARRA CON LOGO,079B,13.86,8.01535E+12,1
106198150,TAPPO BARRA POSTERIORE,079B,12.11,8.01535E+12,1
106198160,CARTER TOUCH BAR INFILARE,079B,26.89,8.01535E+12,1
10619816097,CARTER TOUCH BAR INFILARE,079B,26.89,8.01535E+12,1
106198160B9,CARTER TOUCH BAR INFILARE,079B,26.89,8.01535E+12,1
106198160C2,CARTER TOUCH BAR INFILARE,079B,53.72,8.01535E+12,1
106198170,CARTER TOUCH BAR INFILARE TAGLIAFUOCO,079B,26.89,8.01535E+12,1
10619817045,CARTER TOUCH BAR INFILARE TAGLIAFUOCO,079B,26.89,8.01535E+12,1
106198170B9,CARTER TOUCH BAR INFILARE TAGLIAFUOCO,079B,26.89,8.01535E+12,1
106198170C2,CARTER TOUCH BAR INFILARE TAGLIAFUOCO,079B,53.72,8.01535E+12,1
106198180,CARTER TOUCH APPLICARE,079B,26.89,8.01535E+12,1
10619818045,CARTER TOUCH APPLICARE,079B,26.89,8.01535E+12,1
10619818097,CARTER TOUCH APPLICARE,079B,26.89,8.01535E+12,1
106198180B9,CARTER TOUCH APPLICARE,079B,26.89,8.01535E+12,1
106198190,CARTER TOUCH APPLICARE TAGLIAFUOCO,079B,26.89,8.01535E+12,1
10619819097,CARTER TOUCH APPLICARE TAGLIAFUOCO,079B,26.89,8.01535E+12,1
106198200,CARTER SECONDARIO TOUCH,079B,26.89,8.01535E+12,1
10619820045,CARTER SECONDARIO TOUCH,079B,26.89,8.01535E+12,1
106198200C2,CARTER SECONDARIO TOUCH,079B,73.08,8.01535E+12,1
10619823045,CARTER CHIUSURA ALTO BASSO,079B,26.89,8.01535E+12,1
10619823097,CARTER CHIUSURA ALTO BASSO,079B,26.89,8.01535E+12,1
106198230B9,CARTER CHIUSURA ALTO BASSO,079B,26.89,8.01535E+12,1
106198230C2,CARTER CHIUSURA ALTO BASSO,079B,53.72,8.01535E+12,1
106198240,CARTER LATERALE DX,079B,26.89,8.01535E+12,1
10619824097,CARTER LATERALE DX,079B,26.89,8.01535E+12,1
106198240C2,CARTER LATERALE DX,079B,53.72,8.01535E+12,1
10619825097,CARTER LATERALE SX,079B,26.89,8.01535E+12,
106198250C2,CARTER LATERALE SX,079B,53.72,8.01535E+12,1
106198260,CARTER PER CATENACCI,079B,26.89,8.01535E+12,1
10619826045,CARTER PER CATENACCI,079B,26.89,8.01535E+12,1
10619826097,CARTER PER CATENACCI,079B,26.89,8.01535E+12,1
106198280,KIT ELEMENTI DI CONNESSIONE CAVETTO,079B,12.11,8.01535E+12,1
106198290,CARTER COPRI CAVETTO,079B,43.31,8.01535E+12,1
10619829045,CARTER COPRI CAVETTO,079B,43.31,8.01535E+12,1
106198300,KIT CONNESSIONE ASTE,079B,23.39,8.01535E+12,1
106198500,TAPPI CARTER PRESTIGE,079C,5.96,8.01535E+12,1
10619850045,TAPPI CARTER PRESTIGE,079C,5.96,8.01535E+12,1
106198510,TAPPI BARRA PRESTIGE,079C,11.95,8.01535E+12,1
106198520,KIT FISSAGGIO BARRA PRESTIGE,079C,17.2,8.01535E+12,1
106198540,PIASTRINO FISSAGGIO INGEGNO PRESTIGE,079C,8.57,8.01535E+12,1
106198610,KIT VITI M5X90 PER COMANDO ESETERNO,079B,12.11,8.01535E+12,1
106198661,CARTER PUSH BAR INFILARE 59617 DX INT 72MM,079B,27.81,8.01535E+12,1
10619866197,CARTER PUSH BAR INFILARE 59617 DX INT 72MM,079B,27.81,8.01535E+12,1
106198662,CARTER PUSH BAR INFILARE 59617 SX INT 72MM,079B,27.81,8.01535E+12,1
10619866297,CARTER PUSH BAR INFILARE 59617 SX INT 72MM,079B,27.81,8.01535E+12,1
106198671,CARTER PUSH BAR INFILARE 59617 DX INT 92MM,079B,27.81,8.01535E+12,1
10619867197,CARTER PUSH BAR INFILARE 59617 DX INT 92MM,079B,27.81,8.01535E+12,1
106198672,CARTER PUSH BAR INFILARE 59617 SX INT 92MM,079B,27.81,8.01535E+12,1
10619867297,CARTER PUSH BAR INFILARE 59617 SX INT 92MM,079B,27.81,8.01535E+12,1
106198700,KIT INGEGNO PIÙ ADATTATORE,796,10.6,8.01535E+12,1
106198710,INGEGNO ABBINAMENTO TOUCH SBLOCK,796,12.6,8.01535E+12,1
106198800,CAVO ALIMENTAZIONE EFAST,079B,38.12,8.01535E+12,1
106213050,CONTROPIASTRA PIANA,983,10.37,8.01535E+12,25
106216000,CONTROP. OTTONE ANGOLARE X 5C110,983,9.02,8.01535E+12,25
106218000,CONTROP.LARGA REVERSIB.,983,20.92,8.01535E+12,6
10621800012,CONTROP.LARGA REVERSIB.,983,23.89,8.01535E+12,25
106220000,BOCCHETTA X DMPB INF.,984,12,8.01535E+12,6
106220020,BOCCHETTA PER DMPB INF.,984,15.11,8.01535E+12,6
106220030,BOCCHETTA X DEV. 06434000,984,12,8.01535E+12,
106220050,BOCCHETTA X DMPB INFILARE,984,13.53,8.01535E+12,6
106220100,BOCCHETTA X DMA X CIR.,984,10.28,8.01535E+12,
106220200,BOCCHETTA,984,13.53,8.01535E+12,6
106220260,BOCCHETTA PER SERRAUTRA ANTIPANICO PER PB  I 28MM,984,15.11,8.01535E+12,6
106220270,BOCCHETTA PER SERRAUTRA ANTIPANICO PER PB  I=38MM,984,15.11,8.01535E+12,6
106220290,BOCCHETTA X DEV. 06433010,984,12,8.01535E+12,6
1.06221E+12,Controp.x Blin Scroc+Caten,984,3.3,8.01535E+12,20
106221000,TESTATA X 57535,984,15.11,8.01535E+12,6
106221010,TESTATA X P.B,984,15.11,8.01535E+12,6
10622101000QF,TESTATA X P.B,984,15.11,8.01535E+12,
106221100,TESTATA X P.B,984,15.11,8.01535E+12,6
106221110,TESTATA X P.B,984,15.11,8.01535E+12,6
106221150,TESTATA X B7515.28.0,984,15.11,8.01535E+12,6
106221160,TESTATA X B6515.28.0,984,15.11,8.01535E+12,6
106221170,TESTATA X B6515.38.0,984,15.11,8.01535E+12,6
106221200,TESTATA X RESIDENZIALE I=28MM,984,15.11,8.01535E+12,6
106221500,TESTATA X P.B,984,18.08,8.01535E+12,6
106221510,TESTATA X P.B,984,18.08,8.01535E+12,6
106221520,TESTATA X P.B,984,18.08,8.01535E+12,6
106221640,TESTATA X P.B MYEVO I=28MM,984,34.6,8.01535E+12,6
106223000,CONTROP.OTTON.X 52611.35,983,4.3,8.01535E+12,25
10622300012,CONTROP.ACC.OTT.NICHELATA,983,7.24,8.01535E+12,25
106224000,PINZA GUIDA ASTA,981,1.62,8.01535E+12,25
106224500,SPESSORE X SER.ELETR. PB.,984,2.28,8.01535E+12,6
106224710,BOCCOLE X RIDUZIONE FORI M8->M6 (60PZ),984,64.24,8.01535E+12,60
106226000,CONTROPIASTRA ACC.OTT.,983,5.67,8.01535E+12,25
106231000,CONTROPIASTRA PIANA,983,6.84,8.01535E+12,25
106232000,BOCCHETTA PER DMI FERRO,982,4.89,8.01535E+12,25
106232010,BOCCHETTA PER DMIF FERRO,982,4.89,8.01535E+12,25
106232050,BOCCH.X MONT.44620-46215,981,6.64,8.01535E+12,25
106232060,BOCCH.X DEVIATORI PALETTO,981,8.27,8.01535E+12,25
106232200,BOCCH.X MONT.SIC.FERRO,982,5.82,8.01535E+12,25
106232210,BOCCH.X MONT.SIC.FERRO,982,4.89,8.01535E+12,25
106232220,CONTROPIASTRA ASOLATA PER SIVER,982,8.12,8.01535E+12,25
106233000,TESTATA INOX,981,12.54,8.01535E+12,12
106233010,TESTATA INOX,981,12.54,8.01535E+12,12
106233020,TESTATA INOX,981,12.54,8.01535E+12,12
106233030,TESTATA INOX,981,12.54,8.01535E+12,12
106235000,CONTROPIASTRA PIANA,983,6.84,8.01535E+12,25
106236000,BOCCHETTA SUPERIORE,983,10.01,8.01535E+12,12
106237010,BOCCHETTA A PAVIMENTO,983,7.11,8.01535E+12,12
106243000,CONTROP.OTTON.X 52631.35,983,5.14,8.01535E+12,25
10624300012,BOCCHETTA NICHELATA,983,8.1,8.01535E+12,25
1.06251E+12,Controp.x Blin  solo Caten,981,2.88,8.01535E+12,20
106271000,BOCCHETTA X DMI SCROCCO,983,10.58,8.01535E+12,25
106272000,BOCCHETTA X DMI SCROCCO,983,10.58,8.01535E+12,25
106277010,CONTROPIASTRA UN NYLON,981,4.59,8.01535E+12,25
106277020,BOCC.PLASTICA X PROFIL.,981,4.59,8.01535E+12,25
106277030,BOCC.PLASTICA X PROFILATI,981,4.59,8.01535E+12,25
106277100,BOCC.PLASTICA X PROFILATI,981,4.59,8.01535E+12,25
106277110,BOCC.PLASTICA X PROFILATI,981,4.59,8.01535E+12,25
106277140,BOCC.PLASTICA X PROFIL.,981,4.59,8.01535E+12,25
106277280,CONTROPIASTRA IN NYLON,981,4.59,8.01535E+12,25
106277320,BOCC.PLASTICA X PROFILATI,981,5.29,8.01535E+12,25
106277410,BOCC.PLASTICA X PROFILATI,981,4.59,8.01535E+12,25
106277440,CONTROPIASTRA IN NYLON,981,5.29,8.01535E+12,25
106277760,CONTROPIASTRA IN NYLON,981,5.29,8.01535E+12,25
106277770,CONTROPIASTRA IN NYLON,981,5.29,8.01535E+12,25
106277780,CONTROPIASTRA IN NYLON,981,5.81,8.01535E+12,25
106277800,CONTROPIASTRA IN NYLON,981,5.29,8.01535E+12,25
106277880,CONTROPIASTRA IN NYLON,981,5.29,8.01535E+12,25
106277890,CONTROPIASTRA IN NYLON,981,5.29,8.01535E+12,25
106277920,CONTROPIASTRA IN NYLON,981,6.24,8.01535E+12,25
106277940,CONTROPIASTRA IN NYLON,981,6.98,8.01535E+12,
106277980,CONTROPIASTRE IN NYLON,981,6.24,8.01535E+12,12
106277990,CONTROPIASTRA IN NYLON,981,5.99,8.01535E+12,25
106278000,C/PIASTRA ACC.NK X 57211,983,10.01,8.01535E+12,12
106278020,CONTROPIASTRA IN NYLON,981,5.29,8.01535E+12,25
106278040,CONTROPIASTRA IN NYLON,981,5.29,8.01535E+12,25
106278050,CONTROPIASTRA IN NYLON,981,5.81,8.01535E+12,25
106278060,CONTROPIASTRA IN NYLON,981,5.29,8.01535E+12,25
106278070,CONTROPIASTRA IN NYLON,981,5.81,8.01535E+12,12
106278110,C/PIASTRA ACC.SAT.OTT.VERN. S/ALETTA,983,9.43,8.01535E+12,12
106278160,CONTROPIASTRA IN NYLON,981,5.29,8.01535E+12,25
106278170,CONTROPIASTRA IN NYLON,981,5.29,8.01535E+12,25
106278180,CONTROPIASTRA IN NYLON,981,6.65,8.01535E+12,
106278200,CONTROPIASTRA IN NYLON,981,7.01,8.01535E+12,25
106278210,CONTROPIASTRA IN NYLON,981,7.01,8.01535E+12,25
106278220,CONTROPIASTRA IN NYLON,981,7.01,8.01535E+12,25
106278260,CONTROPIASTRA IN NYLON,981,7.01,8.01535E+12,25
106278270,CONTROPIASTRA IN NYLON,981,7.01,8.01535E+12,25
106278280,CONTROPIASTRA IN NYLON,981,7.01,8.01535E+12,25
106278640,CONTROPIASTRA IN NYLON,981,7.01,8.01535E+12,25
106278650,CONTROPIASTRA IN NYLON,981,7.01,8.01535E+12,25
106278660,CONTROPIASTRA IN NYLON,981,5.81,8.01535E+12,25
106278800,CONTROPIASTRA IN NYLON,981,7.01,8.01535E+12,25
106279000,BOCCHETTA ARROT.X 57210,983,10.01,8.01535E+12,12
106279100,CONTROPIASTRA,983,8.63,8.01535E+12,12
10627910082,CONTROPIASTRA,983,7.9,8.01535E+12,12
106279110,C/PIASTRA OTT.SAT.VERN. SCR+CAT B.TONDI,983,13.44,8.01535E+12,12
106279120,C/PIASTRA B.TONDI ACC.OTT.SAT.VERN. SCR+CAT.,983,9.43,8.01535E+12,12
106281000,BOCCH.BATTISCR.X 57211/15,983,17.19,8.01535E+12,25
106282000,BOCCHETTA PIANA X 57220,983,8.14,8.01535E+12,25
106283020B7,CONTROPIASTRA X 56010/56015/56020,983,7.89,8.01535E+12,12
106284000,CONTROPIASTRA X 57258-52526,983,12.06,8.01535E+12,25
106285250,CONTROPIASTRA IN NYLON,981,5.99,8.01535E+12,25
106285270,CONTROPIASTRA IN NYLON,981,5.99,8.01535E+12,12
106285300,CONTROPIASTRA IN NYLON,981,5.99,8.01535E+12,12
106285320,CONTROPIASTRA IN NYLON,981,5.99,8.01535E+12,12
106285340,CONTROPIASTRA IN NYLON,981,5.99,8.01535E+12,12
106285350,CONTROPIASTRA IN NYLON,981,5.29,8.01535E+12,25
106285360,CONTROPIASTRA IN NYLON,981,5.99,8.01535E+12,12
106285370,CONTROPIASTRA IN NYLON,981,5.29,8.01535E+12,25
106285380,CONTROPIASTRA IN NYLON,981,5.99,8.01535E+12,6
106285420,CONTROPIASTRA IN NYLON,981,6.65,8.01535E+12,6
106285430,CONTROPIASTRA IN NYLON,981,6.08,8.01535E+12,12
106285440,CONTROPIASTRA IN NYLON,981,6.65,8.01535E+12,6
106287020,CONTROPIASTRA IN NYLON,981,4.59,8.01535E+12,25
106287110,CONTROPIASTRA IN NYLON,981,4.59,8.01535E+12,25
106287140,CONTROPIASTRA IN NYLON,981,4.59,8.01535E+12,25
106287170,CONTROPIASTRA IN NYLON,981,4.96,8.01535E+12,25
106287210,CONTROPIASTRA IN NYLON,981,6.41,8.01535E+12,25
106287250,CONTROPIASTRA IN NYLON,981,6.24,8.01535E+12,
106287260,CONTROPIASTRA IN NYLON,981,5.99,8.01535E+12,25
106287270,CONTROPIASTRA IN NYLON,981,6.41,8.01535E+12,25
106287290,CONTROPIASTRA IN NYLON,981,4.59,8.01535E+12,25
106287500,CONTROPIASTRA IN NYLON,981,6.65,8.01535E+12,25
106287640,CONTROPIASTRA IN NYLON,981,7.01,8.01535E+12,25
106287650,CONTROPIASTRA IN NYLON,981,6.41,8.01535E+12,25
106287770,CONTROPIASTRA IN NYLON,981,4.96,8.01535E+12,25
106287880,CONTROPIASTRA IN NYLON,981,5.81,8.01535E+12,25
106287890,CONTROPIASTRA IN NYLON,981,4.96,8.01535E+12,25
106287920,CONTROPIASTRA IN NYLON,981,5.99,8.01535E+12,25
106287940,CONTROPIASTRA IN NYLON,981,7.01,8.01535E+12,25
106287950,CONTROPIASTRA IN NYLON,981,4.96,8.01535E+12,25
106287970,CONTROPIASTRA IN NYLON,981,6.24,8.01535E+12,25
106290000,COPPIA ATTACCHI PER ASTE,981,7.77,8.01535E+12,12
106290050,COPPIA ATTACCHI PER ASTE,982,6.07,8.01535E+12,12
106290060,COPPIA ATTACCHI PER ASTE MULTITOP PRO,982,6.07,8.01535E+12,12
106290100,COPPIA ATTACCHI PER ASTE,982,9.84,8.01535E+12,12
106291000,PUNTALE ANTISEGA MM.10,982,8.29,8.01535E+12,12
106291010,PUNTALE ANTISEGA MM. 8,981,7.53,8.01535E+12,12
106291050,PUNTALE MONOBLOCCO MM.10,982,5.35,8.01535E+12,12
106291060,PUNTALE MONOBLOCCO MM.8,981,4.59,8.01535E+12,12
106291070,PUNTALE MONOBLOCCO MM.14,982,7.79,8.01535E+12,12
106291170,PUNTALE MONOBLOCCO MM.14 CONF INDUSTRIALE (60PZ),982,7.79,8.01535E+12,60
106291200,SPINOTTO GIUNZIONE,981,2.35,8.01535E+12,12
106291500,PUNTALE MOLLEGGIATO,984,20.61,8.01535E+12,
106292000,BOCCHETTA ASTA SUPERIORE,983,6.51,8.01535E+12,12
106292010,BOCCHETTA ASTA SUPERIORE,983,7.46,8.01535E+12,12
106293010,ALETTA BATTISCROCCO,983,19.91,8.01535E+12,25
106300140,COPPIA OCCHIOLI DIAM.14,985,17.31,8.01535E+12,6
106300180,COPPIA OCCHIOLI DIAM.18,985,17.31,8.01535E+12,6
106301500,CRAVATTA LUCE 50 MM.,985,24.01,8.01535E+12,4
106301600,CRAVATTA LUCE 60 MM.,985,27.7,8.01535E+12,4
106304000,SISTEMA RASTRELLIERA PER BICI IN CENTRO RAVENNA,989,167.17,8.01535E+12,1
106304010,SISTEMA BICICLETTA PER BICI IN CENTRO RAVENNA,989,121.51,8.01535E+12,1
106304020,SPINOTTO CIFRATO COD. ANT.RAVENNA CENTRO,989,12.15,8.01535E+12,1
106316040,KIT FISSAGGIO COMANDI ESTERNI 80-130MM,798,10.73,8.01535E+12,1
106322000,CONTROPIASTRA,983,5.14,8.01535E+12,12
106323000,CONTROPIASTRA,983,5.14,8.01535E+12,12
10632300012,CONTROPIASTRA NICHELATA,983,8.1,8.01535E+12,12
10632300082,CONTROPIASTRA,983,5.14,8.01535E+12,12
